date,time,open,high,low,close,tickvol,vol,spread
2019.08.13,00:00:00,1512.110,1534.969,1479.901,1500.889,89088,0,0
2019.08.14,00:00:00,1500.888,1523.987,1494.211,1517.003,86503,0,0
2019.08.15,00:00:00,1516.980,1527.114,1507.870,1526.602,88140,0,0
2019.08.16,00:00:00,1526.584,1527.962,1503.758,1513.036,62501,0,0
2019.08.18,00:00:00,1509.723,1512.945,1509.099,1509.390,2965,0,0
2019.08.19,00:00:00,1509.425,1512.704,1493.006,1496.140,59049,0,0
2019.08.20,00:00:00,1496.108,1508.540,1494.393,1506.176,50867,0,0
2019.08.21,00:00:00,1506.177,1507.440,1496.563,1502.603,50476,0,0
2019.08.22,00:00:00,1502.608,1504.588,1492.497,1497.490,49458,0,0
2019.08.23,00:00:00,1497.491,1530.227,1493.553,1526.701,62008,0,0
2019.08.25,00:00:00,1546.359,1555.047,1543.440,1547.350,9369,0,0
2019.08.26,00:00:00,1547.348,1549.145,1525.052,1528.577,77333,0,0
2019.08.27,00:00:00,1528.575,1544.597,1525.636,1543.549,57733,0,0
2019.08.28,00:00:00,1543.526,1546.809,1531.954,1538.736,60833,0,0
2019.08.29,00:00:00,1538.723,1550.371,1519.691,1528.768,68163,0,0
2019.08.30,00:00:00,1528.713,1533.110,1517.051,1520.297,60884,0,0
2019.09.01,00:00:00,1529.580,1533.622,1528.348,1529.118,3924,0,0
2019.09.02,00:00:00,1529.152,1531.147,1519.393,1526.268,39764,0,0
2019.09.03,00:00:00,1526.269,1549.964,1521.687,1549.143,65024,0,0
2019.09.04,00:00:00,1549.105,1556.992,1533.874,1551.283,65712,0,0
2019.09.05,00:00:00,1551.257,1551.697,1506.044,1518.359,74278,0,0
2019.09.06,00:00:00,1518.401,1527.838,1502.569,1506.787,80050,0,0
2019.09.08,00:00:00,1505.094,1507.662,1503.424,1505.859,3832,0,0
2019.09.09,00:00:00,1505.826,1515.443,1495.527,1496.270,63496,0,0
2019.09.10,00:00:00,1496.221,1500.873,1484.547,1487.021,66124,0,0
2019.09.11,00:00:00,1487.018,1498.238,1486.936,1493.029,56142,0,0
2019.09.12,00:00:00,1493.033,1524.158,1489.299,1497.763,71327,0,0
2019.09.13,00:00:00,1497.796,1508.995,1485.821,1488.740,58573,0,0
2019.09.15,00:00:00,1500.643,1507.840,1498.710,1506.108,7258,0,0
2019.09.16,00:00:00,1506.145,1512.074,1495.928,1497.990,64315,0,0
2019.09.17,00:00:00,1498.016,1507.067,1493.293,1500.816,59554,0,0
2019.09.18,00:00:00,1500.820,1511.444,1483.155,1491.209,69698,0,0
2019.09.19,00:00:00,1491.208,1504.433,1488.896,1499.662,62815,0,0
2019.09.20,00:00:00,1499.644,1516.972,1498.349,1516.351,56810,0,0
2019.09.22,00:00:00,1512.905,1514.393,1511.745,1514.378,4315,0,0
2019.09.23,00:00:00,1514.381,1526.771,1511.538,1520.831,63861,0,0
2019.09.24,00:00:00,1520.829,1535.646,1515.646,1531.668,69456,0,0
2019.09.25,00:00:00,1531.620,1535.100,1500.338,1506.482,72063,0,0
2019.09.26,00:00:00,1506.483,1512.289,1500.417,1506.773,65059,0,0
2019.09.27,00:00:00,1506.805,1507.383,1486.901,1496.810,70029,0,0
2019.09.29,00:00:00,1496.516,1500.484,1496.082,1496.271,3679,0,0
2019.09.30,00:00:00,1496.273,1497.205,1464.515,1473.618,70364,0,0
2019.10.01,00:00:00,1473.626,1487.190,1459.101,1481.524,76963,0,0
2019.10.02,00:00:00,1481.562,1505.023,1474.557,1500.024,72171,0,0
2019.10.03,00:00:00,1500.032,1519.539,1495.838,1508.328,78054,0,0
2019.10.04,00:00:00,1508.295,1516.034,1495.875,1504.463,69740,0,0
2019.10.06,00:00:00,1508.388,1508.651,1505.443,1508.113,2554,0,0
2019.10.07,00:00:00,1508.118,1509.260,1488.127,1492.078,60281,0,0
2019.10.08,00:00:00,1492.065,1509.643,1486.953,1508.748,76683,0,0
2019.10.09,00:00:00,1508.759,1517.031,1499.842,1511.600,70077,0,0
2019.10.10,00:00:00,1511.617,1513.878,1491.183,1494.052,75476,0,0
2019.10.11,00:00:00,1494.035,1503.119,1474.021,1488.167,75648,0,0
2019.10.13,00:00:00,1486.869,1487.279,1482.864,1484.635,3643,0,0
2019.10.14,00:00:00,1484.683,1497.046,1483.776,1491.234,55684,0,0
2019.10.15,00:00:00,1491.267,1498.394,1477.252,1481.975,59190,0,0
2019.10.16,00:00:00,1481.939,1491.567,1477.059,1490.077,61779,0,0
2019.10.17,00:00:00,1490.079,1497.308,1483.455,1492.874,58389,0,0
2019.10.18,00:00:00,1492.836,1493.373,1484.899,1490.452,51345,0,0
2019.10.20,00:00:00,1492.037,1492.181,1490.538,1491.587,2765,0,0
2019.10.21,00:00:00,1491.590,1495.196,1481.589,1484.154,52294,0,0
2019.10.22,00:00:00,1484.156,1489.264,1480.895,1488.776,52400,0,0
2019.10.23,00:00:00,1488.787,1496.268,1487.736,1492.127,51847,0,0
2019.10.24,00:00:00,1492.125,1503.960,1488.010,1502.717,52004,0,0
2019.10.25,00:00:00,1502.729,1517.940,1500.640,1504.427,53517,0,0
2019.10.27,00:00:00,1502.760,1504.149,1502.261,1503.996,2235,0,0
2019.10.28,00:00:00,1504.004,1508.173,1490.051,1491.737,53101,0,0
2019.10.29,00:00:00,1491.744,1494.760,1483.604,1487.306,52920,0,0
2019.10.30,00:00:00,1487.298,1496.548,1481.193,1495.225,58459,0,0
2019.10.31,00:00:00,1495.242,1514.172,1493.969,1512.220,59434,0,0
2019.11.01,00:00:00,1512.231,1515.943,1503.370,1514.173,53810,0,0
2019.11.03,00:00:00,1512.887,1513.195,1512.276,1512.901,1262,0,0
2019.11.04,00:00:00,1512.900,1514.756,1504.433,1506.732,51907,0,0
2019.11.05,00:00:00,1506.736,1507.796,1479.357,1484.413,60606,0,0
2019.11.06,00:00:00,1484.447,1494.164,1482.989,1490.201,55493,0,0
2019.11.07,00:00:00,1490.224,1492.166,1460.679,1468.700,64290,0,0
2019.11.08,00:00:00,1468.665,1472.927,1456.249,1458.529,60593,0,0
2019.11.10,00:00:00,1460.356,1461.087,1460.029,1461.015,1448,0,0
2019.11.11,00:00:00,1461.022,1466.416,1448.254,1455.632,50673,0,0
2019.11.12,00:00:00,1455.630,1460.397,1445.627,1458.292,62386,0,0
2019.11.13,00:00:00,1458.314,1467.044,1457.253,1463.532,59226,0,0
2019.11.14,00:00:00,1463.528,1474.598,1461.162,1469.232,57381,0,0
2019.11.15,00:00:00,1469.239,1469.862,1462.451,1466.871,50394,0,0
2019.11.17,00:00:00,1468.012,1469.588,1467.699,1469.050,1321,0,0
2019.11.18,00:00:00,1469.059,1473.882,1456.383,1471.732,54643,0,0
2019.11.19,00:00:00,1471.715,1475.308,1464.822,1474.533,56169,0,0
2019.11.20,00:00:00,1474.526,1478.792,1465.878,1474.412,60859,0,0
2019.11.21,00:00:00,1474.431,1475.604,1462.406,1465.132,60974,0,0
2019.11.22,00:00:00,1465.096,1473.169,1461.383,1462.142,51819,0,0
2019.11.24,00:00:00,1460.639,1460.977,1459.689,1460.461,1491,0,0
2019.11.25,00:00:00,1460.450,1462.090,1453.664,1453.881,49511,0,0
2019.11.26,00:00:00,1453.889,1462.813,1449.981,1460.534,49635,0,0
2019.11.27,00:00:00,1460.499,1461.190,1452.583,1456.894,48781,0,0
2019.11.28,00:00:00,1456.866,1458.240,1454.243,1456.065,31231,0,0
2019.11.29,00:00:00,1456.073,1466.493,1453.040,1463.963,41334,0,0
2019.12.01,00:00:00,1462.652,1462.652,1461.608,1461.827,1603,0,0
2019.12.02,00:00:00,1461.795,1465.784,1453.966,1462.647,55575,0,0
2019.12.03,00:00:00,1462.658,1481.738,1459.842,1476.631,60873,0,0
2019.12.04,00:00:00,1476.642,1484.035,1471.457,1475.572,61253,0,0
2019.12.05,00:00:00,1475.573,1480.311,1472.919,1475.974,55134,0,0
2019.12.06,00:00:00,1475.991,1479.410,1458.708,1460.742,51338,0,0
2019.12.08,00:00:00,1458.766,1459.994,1458.759,1459.948,1528,0,0
2019.12.09,00:00:00,1459.942,1465.355,1459.106,1461.093,46077,0,0
2019.12.10,00:00:00,1461.087,1469.131,1460.057,1463.902,51407,0,0
2019.12.11,00:00:00,1463.863,1478.870,1462.752,1474.582,52304,0,0
2019.12.12,00:00:00,1474.591,1486.690,1461.937,1465.070,62843,0,0
2019.12.13,00:00:00,1465.109,1478.006,1464.817,1476.491,61038,0,0
2019.12.15,00:00:00,1474.988,1475.036,1473.778,1474.122,1685,0,0
2019.12.16,00:00:00,1474.145,1479.835,1473.190,1475.352,48371,0,0
2019.12.17,00:00:00,1475.356,1480.467,1474.234,1475.629,46523,0,0
2019.12.18,00:00:00,1475.626,1479.278,1470.504,1475.773,45362,0,0
2019.12.19,00:00:00,1475.770,1481.663,1473.297,1478.445,45697,0,0
2019.12.20,00:00:00,1478.463,1480.942,1475.866,1477.616,39780,0,0
2019.12.22,00:00:00,1477.995,1478.629,1477.497,1478.512,1324,0,0
2019.12.23,00:00:00,1478.510,1486.117,1478.431,1485.455,42545,0,0
2019.12.24,00:00:00,1485.489,1500.461,1484.392,1499.636,35650,0,0
2019.12.26,00:00:00,1504.389,1512.550,1502.744,1511.171,35931,0,0
2019.12.27,00:00:00,1511.167,1515.271,1507.358,1510.800,46072,0,0
2019.12.29,00:00:00,1511.358,1513.938,1511.061,1513.515,1799,0,0
2019.12.30,00:00:00,1513.508,1516.077,1510.790,1514.903,44832,0,0
2019.12.31,00:00:00,1514.905,1525.253,1514.818,1522.706,39633,0,0
2020.01.02,00:00:00,1518.513,1531.324,1517.221,1528.792,49163,0,0
2020.01.03,00:00:00,1528.774,1553.468,1528.774,1549.007,64676,0,0
2020.01.05,00:00:00,1576.398,1582.228,1566.904,1569.265,5730,0,0
2020.01.06,00:00:00,1569.200,1580.015,1560.867,1563.755,71907,0,0
2020.01.07,00:00:00,1563.772,1598.393,1555.326,1595.062,74538,0,0
2020.01.08,00:00:00,1595.012,1611.414,1552.271,1558.071,102178,0,0
2020.01.09,00:00:00,1558.065,1561.306,1540.263,1552.675,69231,0,0
2020.01.10,00:00:00,1552.639,1560.984,1545.716,1560.264,57633,0,0
2020.01.12,00:00:00,1559.763,1560.612,1558.047,1559.236,1859,0,0
2020.01.13,00:00:00,1559.275,1560.006,1544.960,1545.237,56688,0,0
2020.01.14,00:00:00,1545.245,1549.984,1535.920,1549.547,62735,0,0
2020.01.15,00:00:00,1549.538,1558.131,1546.389,1556.301,59033,0,0
2020.01.16,00:00:00,1556.321,1558.086,1548.004,1552.193,53626,0,0
2020.01.17,00:00:00,1552.196,1561.205,1549.392,1557.123,51479,0,0
2020.01.19,00:00:00,1558.996,1558.996,1556.341,1557.029,1805,0,0
2020.01.20,00:00:00,1557.024,1562.699,1556.676,1561.226,35282,0,0
2020.01.21,00:00:00,1561.223,1568.556,1546.363,1556.515,62690,0,0
2020.01.22,00:00:00,1556.470,1563.726,1550.184,1561.416,54346,0,0
2020.01.23,00:00:00,1561.427,1567.913,1551.941,1560.938,57428,0,0
2020.01.24,00:00:00,1560.932,1575.777,1556.562,1571.557,52558,0,0
2020.01.26,00:00:00,1581.283,1588.565,1581.283,1582.713,4435,0,0
2020.01.27,00:00:00,1582.753,1586.231,1575.880,1581.109,64147,0,0
2020.01.28,00:00:00,1581.106,1583.008,1565.569,1568.485,58734,0,0
2020.01.29,00:00:00,1568.499,1577.928,1563.367,1577.068,53920,0,0
2020.01.30,00:00:00,1577.050,1585.917,1572.298,1575.149,66323,0,0
2020.01.31,00:00:00,1575.150,1589.377,1570.968,1586.815,59342,0,0
2020.02.02,00:00:00,1588.593,1592.066,1588.021,1589.461,3041,0,0
2020.02.03,00:00:00,1589.426,1590.028,1569.415,1578.805,64733,0,0
2020.02.04,00:00:00,1578.817,1579.584,1549.054,1554.122,60413,0,0
2020.02.05,00:00:00,1554.105,1562.354,1547.528,1556.113,61703,0,0
2020.02.06,00:00:00,1556.073,1568.216,1552.510,1565.802,55232,0,0
2020.02.07,00:00:00,1565.806,1573.984,1560.355,1570.194,57061,0,0
2020.02.09,00:00:00,1569.307,1576.600,1569.077,1574.813,2835,0,0
2020.02.10,00:00:00,1574.774,1576.967,1567.988,1571.977,51494,0,0
2020.02.11,00:00:00,1571.978,1573.972,1562.183,1567.083,51153,0,0
2020.02.12,00:00:00,1567.038,1571.363,1561.869,1569.879,49346,0,0
2020.02.13,00:00:00,1569.816,1578.247,1569.149,1577.356,56462,0,0
2020.02.14,00:00:00,1577.315,1584.948,1573.082,1584.040,47660,0,0
2020.02.16,00:00:00,1581.493,1583.094,1580.478,1582.962,1717,0,0
2020.02.17,00:00:00,1582.969,1585.467,1578.873,1584.270,29285,0,0
2020.02.18,00:00:00,1584.277,1605.065,1584.227,1600.843,53213,0,0
2020.02.19,00:00:00,1600.839,1612.894,1599.515,1610.370,56964,0,0
2020.02.20,00:00:00,1610.366,1623.714,1603.902,1622.147,64165,0,0
2020.02.21,00:00:00,1622.121,1649.151,1618.957,1643.368,66571,0,0
2020.02.23,00:00:00,1659.829,1681.128,1657.821,1665.581,5109,0,0
2020.02.24,00:00:00,1665.558,1689.262,1650.870,1653.949,95124,0,0
2020.02.25,00:00:00,1653.909,1658.733,1625.003,1639.864,107178,0,0
2020.02.26,00:00:00,1639.858,1654.926,1625.015,1643.562,94173,0,0
2020.02.27,00:00:00,1643.576,1660.322,1635.335,1645.744,98611,0,0
2020.02.28,00:00:00,1645.716,1648.101,1562.958,1586.092,130845,0,0
2020.03.01,00:00:00,1582.181,1588.404,1575.520,1585.041,4753,0,0
2020.03.02,00:00:00,1584.971,1610.912,1581.724,1592.006,103065,0,0
2020.03.03,00:00:00,1591.952,1652.873,1589.690,1645.746,110324,0,0
2020.03.04,00:00:00,1645.736,1649.332,1631.805,1636.693,86924,0,0
2020.03.05,00:00:00,1636.625,1674.916,1635.623,1674.585,79351,0,0
2020.03.06,00:00:00,1674.544,1692.028,1642.306,1674.408,136871,0,0
2020.03.08,00:00:00,1696.393,1703.248,1679.781,1700.112,12186,0,0
2020.03.09,00:00:00,1700.118,1703.022,1657.538,1666.555,154542,0,0
2020.03.10,00:00:00,1666.584,1671.431,1641.641,1652.380,122470,0,0
2020.03.11,00:00:00,1652.367,1671.232,1633.119,1643.661,102424,0,0
2020.03.12,00:00:00,1643.704,1650.322,1560.770,1576.905,175125,0,0
2020.03.13,00:00:00,1576.910,1597.804,1504.738,1529.314,186926,0,0
2020.03.15,00:00:00,1551.948,1575.439,1540.171,1557.559,20018,0,0
2020.03.16,00:00:00,1557.643,1560.820,1451.330,1507.276,242693,0,0
2020.03.17,00:00:00,1507.283,1553.837,1465.641,1537.819,190614,0,0
2020.03.18,00:00:00,1537.839,1539.880,1472.802,1498.101,213562,0,0
2020.03.19,00:00:00,1498.136,1498.701,1455.405,1471.416,166364,0,0
2020.03.20,00:00:00,1471.399,1516.047,1471.066,1498.787,130881,0,0
2020.03.22,00:00:00,1502.269,1508.004,1482.842,1491.650,12432,0,0
2020.03.23,00:00:00,1491.640,1567.690,1485.122,1567.174,141803,0,0
2020.03.24,00:00:00,1567.168,1638.710,1558.128,1629.907,65702,0,0
2020.03.25,00:00:00,1629.514,1632.365,1598.826,1609.091,26713,0,0
2020.03.26,00:00:00,1608.545,1642.597,1596.575,1625.372,27840,0,0
2020.03.27,00:00:00,1625.519,1629.319,1613.848,1625.124,33481,0,0
2020.03.29,00:00:00,1628.767,1630.798,1619.008,1627.680,2314,0,0
2020.03.30,00:00:00,1627.462,1628.647,1611.412,1616.449,46246,0,0
2020.03.31,00:00:00,1616.358,1618.467,1569.760,1579.052,58567,0,0
2020.04.01,00:00:00,1579.117,1598.769,1572.407,1591.392,55453,0,0
2020.04.02,00:00:00,1591.560,1619.013,1582.922,1612.606,63092,0,0
2020.04.03,00:00:00,1612.693,1624.567,1606.703,1616.563,59164,0,0
2020.04.05,00:00:00,1614.364,1619.142,1608.546,1619.142,2802,0,0
2020.04.06,00:00:00,1619.034,1671.974,1615.828,1662.321,60793,0,0
2020.04.07,00:00:00,1662.287,1667.216,1643.046,1648.311,56037,0,0
2020.04.08,00:00:00,1648.323,1655.557,1642.134,1647.303,50037,0,0
2020.04.09,00:00:00,1647.296,1689.576,1646.305,1683.150,71543,0,0
2020.04.12,00:00:00,1684.667,1691.434,1684.179,1687.000,2673,0,0
2020.04.13,00:00:00,1686.833,1722.416,1680.100,1717.407,73601,0,0
2020.04.14,00:00:00,1717.343,1746.724,1709.002,1725.749,89137,0,0
2020.04.15,00:00:00,1725.747,1730.781,1707.957,1715.857,87091,0,0
2020.04.16,00:00:00,1715.979,1738.294,1702.685,1715.378,112854,0,0
2020.04.17,00:00:00,1715.340,1718.182,1679.536,1683.831,110085,0,0
2020.04.19,00:00:00,1682.980,1683.343,1674.127,1675.708,4880,0,0
2020.04.20,00:00:00,1675.740,1702.088,1671.658,1690.933,101503,0,0
2020.04.21,00:00:00,1690.937,1697.473,1660.792,1687.619,102989,0,0
2020.04.22,00:00:00,1687.750,1718.343,1680.118,1711.571,115937,0,0
2020.04.23,00:00:00,1711.577,1738.433,1707.094,1728.121,137713,0,0
2020.04.24,00:00:00,1728.128,1736.194,1710.372,1728.132,109948,0,0
2020.04.26,00:00:00,1722.110,1725.817,1719.176,1725.103,4675,0,0
2020.04.27,00:00:00,1725.100,1726.478,1705.996,1709.554,99114,0,0
2020.04.28,00:00:00,1709.535,1713.804,1692.037,1704.832,128424,0,0
2020.04.29,00:00:00,1704.646,1716.924,1697.848,1713.433,105908,0,0
2020.04.30,00:00:00,1713.333,1721.377,1681.069,1687.831,97558,0,0
2020.05.01,00:00:00,1687.645,1705.297,1670.540,1700.190,129327,0,0
2020.05.03,00:00:00,1698.626,1699.809,1691.966,1699.431,5046,0,0
2020.05.04,00:00:00,1699.326,1711.688,1695.072,1703.644,95885,0,0
2020.05.05,00:00:00,1703.657,1711.469,1691.723,1703.894,93036,0,0
2020.05.06,00:00:00,1703.932,1707.920,1682.415,1689.708,88067,0,0
2020.05.07,00:00:00,1689.772,1721.888,1684.338,1714.323,85693,0,0
2020.05.08,00:00:00,1714.328,1722.976,1701.602,1702.487,87775,0,0
2020.05.10,00:00:00,1702.229,1707.572,1701.525,1706.573,5615,0,0
2020.05.11,00:00:00,1706.566,1712.149,1687.389,1697.843,86653,0,0
2020.05.12,00:00:00,1697.853,1710.636,1693.616,1702.518,81002,0,0
2020.05.13,00:00:00,1702.445,1719.479,1699.166,1718.443,90992,0,0
2020.05.14,00:00:00,1718.444,1736.128,1710.925,1732.810,84208,0,0
2020.05.15,00:00:00,1732.803,1751.087,1728.548,1742.132,86155,0,0
2020.05.17,00:00:00,1747.567,1759.870,1743.580,1758.263,8899,0,0
2020.05.18,00:00:00,1758.186,1764.809,1727.339,1734.798,89779,0,0
2020.05.19,00:00:00,1734.805,1747.539,1725.841,1746.065,84571,0,0
2020.05.20,00:00:00,1746.073,1753.779,1742.425,1747.491,81339,0,0
2020.05.21,00:00:00,1747.564,1747.564,1717.142,1725.950,83884,0,0
2020.05.22,00:00:00,1726.047,1739.426,1724.310,1734.218,72284,0,0
2020.05.24,00:00:00,1731.752,1733.398,1729.924,1730.771,3099,0,0
2020.05.25,00:00:00,1730.777,1732.553,1721.426,1726.654,46047,0,0
2020.05.26,00:00:00,1726.636,1735.154,1708.753,1712.772,78678,0,0
2020.05.27,00:00:00,1712.752,1715.858,1693.683,1710.946,80916,0,0
2020.05.28,00:00:00,1710.951,1727.172,1709.046,1721.780,80102,0,0
2020.05.29,00:00:00,1721.754,1737.358,1712.668,1729.601,84381,0,0
2020.05.31,00:00:00,1733.853,1740.106,1731.918,1739.705,5346,0,0
2020.06.01,00:00:00,1739.633,1744.418,1727.149,1741.599,85356,0,0
2020.06.02,00:00:00,1741.648,1744.916,1721.520,1726.686,85320,0,0
2020.06.03,00:00:00,1726.675,1729.405,1689.304,1700.556,97728,0,0
2020.06.04,00:00:00,1700.611,1721.315,1697.057,1712.489,91052,0,0
2020.06.05,00:00:00,1712.505,1715.888,1670.668,1685.638,104179,0,0
2020.06.07,00:00:00,1681.365,1683.074,1677.482,1681.418,4524,0,0
2020.06.08,00:00:00,1681.421,1700.528,1680.855,1697.337,90211,0,0
2020.06.09,00:00:00,1697.333,1720.737,1692.069,1713.193,87912,0,0
2020.06.10,00:00:00,1713.238,1739.681,1708.235,1735.577,93328,0,0
2020.06.11,00:00:00,1735.616,1744.604,1721.608,1726.668,91322,0,0
2020.06.12,00:00:00,1726.619,1742.915,1722.054,1730.678,76183,0,0
2020.06.14,00:00:00,1730.998,1733.492,1729.802,1732.679,3960,0,0
2020.06.15,00:00:00,1732.656,1733.974,1704.060,1724.160,91884,0,0
2020.06.16,00:00:00,1724.179,1732.700,1716.612,1726.423,88122,0,0
2020.06.17,00:00:00,1726.422,1730.139,1712.852,1727.582,78376,0,0
2020.06.18,00:00:00,1727.610,1737.033,1717.499,1723.506,86835,0,0
2020.06.19,00:00:00,1723.507,1745.195,1722.477,1743.611,82782,0,0
2020.06.21,00:00:00,1746.649,1750.093,1743.987,1749.199,5442,0,0
2020.06.22,00:00:00,1749.162,1763.064,1742.605,1755.339,93962,0,0
2020.06.23,00:00:00,1755.377,1770.961,1747.455,1768.705,98835,0,0
2020.06.24,00:00:00,1768.662,1779.301,1754.797,1762.159,100167,0,0
2020.06.25,00:00:00,1762.145,1768.882,1755.461,1765.743,85990,0,0
2020.06.26,00:00:00,1765.746,1771.915,1747.408,1771.355,82422,0,0
2020.06.28,00:00:00,1770.811,1775.182,1770.310,1771.336,4649,0,0
2020.06.29,00:00:00,1771.392,1774.826,1765.706,1772.939,79580,0,0
2020.06.30,00:00:00,1772.952,1785.815,1764.558,1782.933,83035,0,0
2020.07.01,00:00:00,1782.930,1789.151,1759.271,1768.306,91099,0,0
2020.07.02,00:00:00,1768.309,1779.501,1757.578,1775.731,86039,0,0
2020.07.03,00:00:00,1775.684,1777.095,1772.573,1775.845,47636,0,0
2020.07.05,00:00:00,1773.627,1776.031,1773.376,1775.394,2802,0,0
2020.07.06,00:00:00,1775.342,1786.981,1770.029,1785.821,83226,0,0
2020.07.07,00:00:00,1785.860,1797.318,1773.611,1794.408,82010,0,0
2020.07.08,00:00:00,1794.389,1817.908,1791.525,1809.128,79344,0,0
2020.07.09,00:00:00,1809.125,1815.860,1795.506,1803.899,86922,0,0
2020.07.10,00:00:00,1803.903,1810.419,1794.124,1798.720,75487,0,0
2020.07.12,00:00:00,1799.417,1801.169,1798.031,1800.087,3468,0,0
2020.07.13,00:00:00,1800.069,1813.377,1799.895,1802.344,82955,0,0
2020.07.14,00:00:00,1802.357,1810.860,1790.816,1809.508,90326,0,0
2020.07.15,00:00:00,1809.486,1814.634,1802.463,1813.098,75842,0,0
2020.07.16,00:00:00,1813.099,1813.298,1794.943,1798.354,74828,0,0
2020.07.17,00:00:00,1798.356,1811.825,1795.853,1809.839,63187,0,0
2020.07.19,00:00:00,1808.183,1810.693,1807.907,1809.072,3134,0,0
2020.07.20,00:00:00,1809.043,1820.422,1805.761,1817.995,70643,0,0
2020.07.21,00:00:00,1817.988,1847.166,1815.687,1843.055,85646,0,0
2020.07.22,00:00:00,1843.046,1874.420,1842.498,1869.950,114024,0,0
2020.07.23,00:00:00,1869.947,1898.264,1863.650,1885.494,111098,0,0
2020.07.24,00:00:00,1885.495,1906.475,1881.368,1901.218,89219,0,0
2020.07.26,00:00:00,1902.770,1914.660,1902.770,1913.592,7367,0,0
2020.07.27,00:00:00,1913.594,1966.492,1912.419,1965.079,119159,0,0
2020.07.28,00:00:00,1964.997,1980.775,1906.890,1956.146,145134,0,0
2020.07.29,00:00:00,1956.157,1980.691,1941.495,1966.558,113781,0,0
2020.07.30,00:00:00,1966.562,1970.456,1939.319,1956.984,118149,0,0
2020.07.31,00:00:00,1957.000,1982.596,1955.987,1975.032,115034,0,0
2020.08.02,00:00:00,1983.223,1984.831,1977.196,1981.862,7720,0,0
2020.08.03,00:00:00,1981.822,1982.257,1960.542,1975.339,90878,0,0
2020.08.04,00:00:00,1975.273,2030.836,1967.652,2030.836,102709,0,0
2020.08.05,00:00:00,2030.764,2055.477,2009.479,2036.414,128871,0,0
2020.08.06,00:00:00,2036.437,2074.005,2034.539,2069.130,125201,0,0
2020.08.07,00:00:00,2069.199,2072.190,2015.442,2034.908,153923,0,0
2020.08.09,00:00:00,2026.761,2030.868,2018.998,2027.177,7605,0,0
2020.08.10,00:00:00,2027.175,2049.854,2019.355,2028.185,122118,0,0
2020.08.11,00:00:00,2028.186,2028.186,1901.512,1909.115,213270,0,0
2020.08.12,00:00:00,1909.087,1949.228,1863.957,1921.931,213661,0,0
2020.08.13,00:00:00,1921.900,1966.249,1920.011,1957.422,157608,0,0
2020.08.14,00:00:00,1957.394,1961.459,1932.226,1944.433,134420,0,0
2020.08.16,00:00:00,1944.925,1951.278,1932.070,1932.624,6385,0,0
2020.08.17,00:00:00,1932.623,1990.650,1929.580,1983.724,125940,0,0
2020.08.18,00:00:00,1983.737,2015.448,1976.048,2005.242,142466,0,0
2020.08.19,00:00:00,2005.211,2005.925,1924.728,1927.804,170513,0,0
2020.08.20,00:00:00,1927.773,1955.168,1924.460,1952.797,160724,0,0
2020.08.21,00:00:00,1952.845,1955.834,1911.576,1940.169,142031,0,0
2020.08.23,00:00:00,1936.539,1938.318,1930.036,1935.109,5654,0,0
2020.08.24,00:00:00,1935.096,1961.768,1923.779,1929.839,117909,0,0
2020.08.25,00:00:00,1929.789,1937.416,1914.301,1929.652,115815,0,0
2020.08.26,00:00:00,1929.620,1954.736,1902.725,1953.505,121589,0,0
2020.08.27,00:00:00,1953.504,1976.496,1909.962,1928.109,146197,0,0
